user_address,win_rate,effective_count,score,last_updated_block,sum_pnl,num_markets,user_link
0x1e109e389fb9cc1fc37360ab796b42c12d4bbeee,0.7033299697275479,10.0,99.0,79493615,3702.101499677983,991,https://hashdive.com/Analyze_User?user_address=0x1e109e389fb9cc1fc37360ab796b42c12d4bbeee
0x8bb412c8548eebcb80a25729d500cba3cb518167,0.5706371191135734,10.0,99.0,79493565,65581.78186439243,361,https://hashdive.com/Analyze_User?user_address=0x8bb412c8548eebcb80a25729d500cba3cb518167
0xfd13172de98a7dff6fb054107765470c30e1e6f1,0.44244105409153955,10.0,99.0,79493565,42282.272896808725,721,https://hashdive.com/Analyze_User?user_address=0xfd13172de98a7dff6fb054107765470c30e1e6f1
0x1ba20d4314c1928e0a5d0302f7951b0c1d82eccd,0.0071174377224199285,10.0,99.0,79493565,54.395443767999865,843,https://hashdive.com/Analyze_User?user_address=0x1ba20d4314c1928e0a5d0302f7951b0c1d82eccd
0x8301ba6b12c7872de2966375960ef12d628e3bdc,0.04301369863013699,10.0,99.0,79493615,3103.147173133473,3650,https://hashdive.com/Analyze_User?user_address=0x8301ba6b12c7872de2966375960ef12d628e3bdc
0x7c2c96af5bdadc1818360ac33ba77718c5a3407e,0.555667001003009,10.0,99.0,79493615,12702.719393902224,1994,https://hashdive.com/Analyze_User?user_address=0x7c2c96af5bdadc1818360ac33ba77718c5a3407e
0x2a5411be7e9806aefeaca706d1b84f2de6669be8,0.03344867358708189,10.0,99.0,79493615,6869.911870697511,1734,https://hashdive.com/Analyze_User?user_address=0x2a5411be7e9806aefeaca706d1b84f2de6669be8
0x1a20ee68ba7320a0e410de266661460e33b9101c,0.39148073022312374,10.0,99.0,79493565,32592.251388376153,493,https://hashdive.com/Analyze_User?user_address=0x1a20ee68ba7320a0e410de266661460e33b9101c
0x285af1872ac997dd54367a799cb2fd9cb0d5fd1b,0.42505854800936765,10.0,99.0,79493615,3860.8064134300025,854,https://hashdive.com/Analyze_User?user_address=0x285af1872ac997dd54367a799cb2fd9cb0d5fd1b
0xbce95071a5a1c15a65bc257d38ba3bed06e903e9,0.38703339882121807,10.0,99.0,79493565,5239.354254367479,509,https://hashdive.com/Analyze_User?user_address=0xbce95071a5a1c15a65bc257d38ba3bed06e903e9
0x519d98cfe6eb112fdc8d5f8e5e2c900036c937a1,0.3843502939387797,10.0,99.0,79493565,31706.972777341947,4933,https://hashdive.com/Analyze_User?user_address=0x519d98cfe6eb112fdc8d5f8e5e2c900036c937a1
0x0061f603a457754bae0241f1fb34f0ce6a5e8fd6,0.00390625,10.0,99.0,79493615,102.04368700000089,1024,https://hashdive.com/Analyze_User?user_address=0x0061f603a457754bae0241f1fb34f0ce6a5e8fd6
0x711da0ef0b3295100b87effb8e6323bffecb4c8f,0.030090972708187544,10.0,99.0,79493615,769.547814000002,2858,https://hashdive.com/Analyze_User?user_address=0x711da0ef0b3295100b87effb8e6323bffecb4c8f
0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd,0.4413746630727763,10.0,99.0,79493615,5291.539900096227,4452,https://hashdive.com/Analyze_User?user_address=0x04dbe94fc549e2bfff09aec1cd9d02960adaf0fd
0x08730443345e11c078c5b2597ce3c0f06af609e8,0.36054421768707484,10.0,99.0,79493615,1477.127679345,441,https://hashdive.com/Analyze_User?user_address=0x08730443345e11c078c5b2597ce3c0f06af609e8
0x129a3dd9236585139c4b0dc582e75a0921efc44a,0.19501133786848074,10.0,99.0,79493615,876.7006119990003,441,https://hashdive.com/Analyze_User?user_address=0x129a3dd9236585139c4b0dc582e75a0921efc44a
0x659074f8b95176e50dbdeb720be78b1666063a26,0.258965234054202,10.0,99.0,79493615,13640.570456969146,3653,https://hashdive.com/Analyze_User?user_address=0x659074f8b95176e50dbdeb720be78b1666063a26
0xcacf2bf1906bb3c74a0e0453bfb91f1374e335ff,0.5575091575091575,10.0,99.0,79493615,27402.10986329864,4095,https://hashdive.com/Analyze_User?user_address=0xcacf2bf1906bb3c74a0e0453bfb91f1374e335ff
0xff052a89d46a289a32283dfa7815ba23da49fad7,0.5991678224687933,10.0,99.0,79493615,975.3515176421182,721,https://hashdive.com/Analyze_User?user_address=0xff052a89d46a289a32283dfa7815ba23da49fad7
0xa2711d1d311a0b2fa7f88d5c7cb760a3fa062727,0.3322475570032573,10.0,99.0,79493615,373.8182002930049,307,https://hashdive.com/Analyze_User?user_address=0xa2711d1d311a0b2fa7f88d5c7cb760a3fa062727
0xec084416ca920ee51d9e6560826e9aa4252ddb10,0.10183189655172414,10.0,99.0,79493615,1662.6124959293222,1856,https://hashdive.com/Analyze_User?user_address=0xec084416ca920ee51d9e6560826e9aa4252ddb10
0xde71cb1b32196575da8f8ace492db0b6e9644308,0.014850449696716167,10.0,99.0,79493615,2064.7845775655787,4781,https://hashdive.com/Analyze_User?user_address=0xde71cb1b32196575da8f8ace492db0b6e9644308
0xb94f0ea2ddde1779122834ec827b56afe82804d8,0.3988480921526278,10.0,99.0,79493615,1440.313792455101,1389,https://hashdive.com/Analyze_User?user_address=0xb94f0ea2ddde1779122834ec827b56afe82804d8
0xc88adcf407a63baa2e470998c24f6fc0d1867e26,0.27939508506616256,10.0,99.0,79493615,3062.9865472749807,2645,https://hashdive.com/Analyze_User?user_address=0xc88adcf407a63baa2e470998c24f6fc0d1867e26
0xd3f56ae316ebbc674509d3bfe2d3fe780fcc594f,0.26706231454005935,10.0,99.0,79493615,308.7190594799971,674,https://hashdive.com/Analyze_User?user_address=0xd3f56ae316ebbc674509d3bfe2d3fe780fcc594f
0xa92d65bed9e4b4c2a7c820b4dbb6022037e14e71,0.5242914979757085,10.0,99.0,79493615,11555.615886835107,1482,https://hashdive.com/Analyze_User?user_address=0xa92d65bed9e4b4c2a7c820b4dbb6022037e14e71
0xcb3b6ed4b431a9401171ba0b2694e2e296d8a2b6,0.6146341463414634,10.0,99.0,79493615,652.3820179119277,615,https://hashdive.com/Analyze_User?user_address=0xcb3b6ed4b431a9401171ba0b2694e2e296d8a2b6
0x71528368bdff0a0b58493b71832c34c373c5faac,0.058823529411764705,10.0,98.6988594260562,79493565,10603.470227694477,493,https://hashdive.com/Analyze_User?user_address=0x71528368bdff0a0b58493b71832c34c373c5faac
0x01b4f80f5f77d5b9c9f6bb163ad0f64b1001372e,0.22566371681415928,9.780237388279668,96.82435014396872,79493565,31964.654966999995,226,https://hashdive.com/Analyze_User?user_address=0x01b4f80f5f77d5b9c9f6bb163ad0f64b1001372e
0x0f5801f1fe7dbadb5c1e92a310c9871447d90ff0,0.5109170305676856,10.0,96.78500603722384,79493565,214881.51319718687,458,https://hashdive.com/Analyze_User?user_address=0x0f5801f1fe7dbadb5c1e92a310c9871447d90ff0
0x05d7287807fcd5ffeb17684230536b969654676f,0.5087719298245614,9.56500814684686,94.69358065378393,79493565,15078.648345033025,285,https://hashdive.com/Analyze_User?user_address=0x05d7287807fcd5ffeb17684230536b969654676f
0xb79fadaa593335ee1a1ccb4506c9c89ac3b2d749,0.7032640949554896,9.88939393193312,92.55386790711984,79493615,336.75154623496303,337,https://hashdive.com/Analyze_User?user_address=0xb79fadaa593335ee1a1ccb4506c9c89ac3b2d749
0xdda8652bb3fbd52dd6bef7287ed1fbb0e55354ba,0.10843373493975904,9.059714131076882,89.69116989766114,79493565,734.6765560000001,83,https://hashdive.com/Analyze_User?user_address=0xdda8652bb3fbd52dd6bef7287ed1fbb0e55354ba
0x2fa52606ee148c7a1776f9330c53785fc178fdcb,0.17058823529411765,10.0,89.45137757702597,79493565,999.0309889999999,170,https://hashdive.com/Analyze_User?user_address=0x2fa52606ee148c7a1776f9330c53785fc178fdcb
0xa9e6108c4816adb2994da7c6820de0eb9a5619f5,0.299625468164794,10.0,87.41296954939247,79493565,1066.499105306177,267,https://hashdive.com/Analyze_User?user_address=0xa9e6108c4816adb2994da7c6820de0eb9a5619f5
0xd3c4de64e875f62c3160f6a632a558eae1769434,0.23978685612788633,10.0,86.81588208379928,79493565,5301.7146894160405,563,https://hashdive.com/Analyze_User?user_address=0xd3c4de64e875f62c3160f6a632a558eae1769434
0x5482e3563af2e7ab2a3ecae3ebb6fe5b6d7cb6ee,0.419953596287703,10.0,86.50085708876595,79493565,26647.70926203357,4741,https://hashdive.com/Analyze_User?user_address=0x5482e3563af2e7ab2a3ecae3ebb6fe5b6d7cb6ee
