user_address,win_rate,effective_count,score,last_updated_block,sum_pnl,num_markets,user_link
0x00462308d01e646b61a2e132d5a0df6842416916,0.5072463768115942,4.953961009350171,21.784393088991656,79493565,105.79073605374603,69,https://hashdive.com/Analyze_User?user_address=0x00462308d01e646b61a2e132d5a0df6842416916
0xfb5dbc0a758b276e1cc300dcb26dca35dbb3be63,0.37209302325581395,2.913940060623391,21.775734192378486,79493565,989.4304526894759,43,https://hashdive.com/Analyze_User?user_address=0xfb5dbc0a758b276e1cc300dcb26dca35dbb3be63
0xfe08e4198179b151c3daac85adbf08284ed5ed8f,0.42857142857142855,2.1995597290077793,21.775641317177016,79493565,90.51549931497098,7,https://hashdive.com/Analyze_User?user_address=0xfe08e4198179b151c3daac85adbf08284ed5ed8f
0x500bbab91803427f8f1d60c23263cc0c92e553e5,0.8285714285714286,4.461985917864992,21.775064205766036,79493565,10499.108185875464,35,https://hashdive.com/Analyze_User?user_address=0x500bbab91803427f8f1d60c23263cc0c92e553e5
0xfdae2fe6f81747573cfd022652719aff3a60e1f1,0.8,2.199318234331424,21.773250519881095,79493565,56.626377,5,https://hashdive.com/Analyze_User?user_address=0xfdae2fe6f81747573cfd022652719aff3a60e1f1
0x742c9e537c621e5e7530d724d058d890bc7a21aa,0.6666666666666666,2.9691628359071767,21.759167588669573,79493565,110.182077434284,9,https://hashdive.com/Analyze_User?user_address=0x742c9e537c621e5e7530d724d058d890bc7a21aa
0xaedf52b4fd4b2b87435862c98d317c84b27df5d9,0.75,3.9032720038697652,21.757313097834462,79493565,32.525,16,https://hashdive.com/Analyze_User?user_address=0xaedf52b4fd4b2b87435862c98d317c84b27df5d9
0xb7b86dff0dcf690ea39a21a66d1e6891ce94e7e8,0.75,3.327188497998654,21.757268850091798,79493565,162.5,12,https://hashdive.com/Analyze_User?user_address=0xb7b86dff0dcf690ea39a21a66d1e6891ce94e7e8
0xbd202d3c503067c167fb77497f77e3d4b0df9b07,0.6666666666666666,2.197401482339827,21.754274675164286,79493565,78.615605,6,https://hashdive.com/Analyze_User?user_address=0xbd202d3c503067c167fb77497f77e3d4b0df9b07
0xc483ee2ce773ae281131382ecc6285c968b88ac8,0.5555555555555556,3.172954551871956,21.753282963204477,79493565,18340.143236351312,36,https://hashdive.com/Analyze_User?user_address=0xc483ee2ce773ae281131382ecc6285c968b88ac8
0xd835682dde68e2e13a344409f8f35c273d7796a3,0.2857142857142857,2.3107085748888956,21.743091083082227,79493565,54.12428999999998,14,https://hashdive.com/Analyze_User?user_address=0xd835682dde68e2e13a344409f8f35c273d7796a3
0xe96be687fdf9fc7482f865a2ab88a43a26cd3394,0.6153846153846154,7.012783416601569,21.742299020146977,79493565,1468.030305,52,https://hashdive.com/Analyze_User?user_address=0xe96be687fdf9fc7482f865a2ab88a43a26cd3394
0x22de709849d216403c1ba38119772fe4d9deb41b,0.4,2.737188493819466,21.741691801939993,79493565,44.950649472646006,10,https://hashdive.com/Analyze_User?user_address=0x22de709849d216403c1ba38119772fe4d9deb41b
0x6cf833cd47e3cc3c6a5dd993b8ec362ec09f042f,0.5411764705882353,6.256997135924334,21.73774545261429,79493615,5650.478900729997,85,https://hashdive.com/Analyze_User?user_address=0x6cf833cd47e3cc3c6a5dd993b8ec362ec09f042f
0xf7b827e1e36e291893e4a2d4b2a1541cabf36b7c,0.6842105263157895,3.4589169832797846,21.734577870096796,79493565,17758.5,19,https://hashdive.com/Analyze_User?user_address=0xf7b827e1e36e291893e4a2d4b2a1541cabf36b7c
0x225a5c6f739dff976b569a38f503a92cd1c402d6,0.42857142857142855,2.19534997772706,21.733964779497896,79493565,172.15058166400104,14,https://hashdive.com/Analyze_User?user_address=0x225a5c6f739dff976b569a38f503a92cd1c402d6
0xdd3e0452044b79d5997734aa2aca646ff0cc3893,0.3333333333333333,2.1945886434969157,21.726427570619467,79493565,11.2725,6,https://hashdive.com/Analyze_User?user_address=0xdd3e0452044b79d5997734aa2aca646ff0cc3893
0x59fdd285d7bed82429be4e40c3364d8e00d3e030,0.4482758620689655,2.961690021013389,21.725148316783685,79493565,18030.60207642,29,https://hashdive.com/Analyze_User?user_address=0x59fdd285d7bed82429be4e40c3364d8e00d3e030
0x1fb48b2bbac9a5f78818acbde8a60ba886b924a9,0.6666666666666666,2.457888331380718,21.72368994218456,79493565,173.793800365713,9,https://hashdive.com/Analyze_User?user_address=0x1fb48b2bbac9a5f78818acbde8a60ba886b924a9
0x2dec4da82253ab050342016809fbfcc1e6cd19e2,0.5918367346938775,6.581833454677239,21.7205975187603,79493565,1588.0,49,https://hashdive.com/Analyze_User?user_address=0x2dec4da82253ab050342016809fbfcc1e6cd19e2
